Play Performance Id,Seating Capacity,Name,Title,Author,Genre,Date,Total Sold
184,6,Secondes Loges 3,Turcaret,Lesage (Alain-René),comédie,1779-01-01,6
184,6,Petites Loges,Turcaret,Lesage (Alain-René),comédie,1779-01-01,1
184,6,Premières Places,Turcaret,Lesage (Alain-René),comédie,1779-01-01,99
184,6,Secondes Places,Turcaret,Lesage (Alain-René),comédie,1779-01-01,113
184,6,Troisièmes Places,Turcaret,Lesage (Alain-René),comédie,1779-01-01,86
184,6,Places de Parterre,Turcaret,Lesage (Alain-René),comédie,1779-01-01,450
185,6,Premières Loges 3,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,1
185,6,Secondes Loges 3,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,6
185,6,Petites Loges,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,1
185,6,Premières Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,99
185,6,Secondes Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,113
185,6,Troisièmes Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,86
185,6,Places de Parterre,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-01,450
187,6,Premières Loges 4,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,1
187,6,Secondes Loges 2,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,2
187,6,Secondes Loges 3,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,6
187,6,Petites Loges,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,8
187,6,Premières Places,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,158
187,6,Secondes Places,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,97
187,6,Troisièmes Places,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,101
187,6,Places de Parterre,Chevalier français à Turin (Le),Dorat (Claude-Joseph),comédie,1779-01-02,450
188,6,Secondes Loges 3,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,3
188,6,Petites Loges,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,3
188,6,Premières Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,65
188,6,Secondes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,102
188,6,Troisièmes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,82
188,6,Places de Parterre,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1779-01-03,450
189,6,Secondes Loges 3,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,3
189,6,Petites Loges,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,3
189,6,Premières Places,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,65
189,6,Secondes Places,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,102
189,6,Troisièmes Places,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,82
189,6,Places de Parterre,Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),La Font (Joseph de),comédie,1779-01-03,450
191,6,Premières Loges 4,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,2
191,6,Secondes Loges 2,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,1
191,6,Secondes Loges 3,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,6
191,6,Petites Loges,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,8
191,6,Premières Places,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,111
191,6,Secondes Places,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,99
191,6,Troisièmes Places,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,87
191,6,Places de Parterre,Chevalier français à Londres (Le),Dorat (Claude-Joseph),comédie,1779-01-04,450
192,6,Premières Places,Légataire universel (Le),Regnard (Jean-François),comédie,1779-01-05,21
192,6,Secondes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1779-01-05,42
192,6,Troisièmes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1779-01-05,12
192,6,Places de Parterre,Légataire universel (Le),Regnard (Jean-François),comédie,1779-01-05,151
193,6,Premières Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1779-01-05,21
193,6,Secondes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1779-01-05,42
193,6,Troisièmes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1779-01-05,12
193,6,Places de Parterre,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1779-01-05,151
195,6,Secondes Loges 3,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,5
195,6,Petites Loges,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,4
195,6,Premières Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,115
195,6,Secondes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,115
195,6,Troisièmes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,97
195,6,Places de Parterre,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-06,450
196,6,Secondes Loges 3,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,3
196,6,Petites Loges,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,2
196,6,Premières Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,18
196,6,Secondes Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,38
196,6,Troisièmes Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,24
196,6,Places de Parterre,Métromanie ou le Poète (La),Piron (Alexis),comédie,1779-01-07,199
197,6,Secondes Loges 3,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,3
197,6,Petites Loges,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,2
197,6,Premières Places,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,18
197,6,Secondes Places,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,38
197,6,Troisièmes Places,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,24
197,6,Places de Parterre,Sérénade (La),Regnard (Jean-François),comédie,1779-01-07,199
198,6,Petites Loges,Joueur (Le),Regnard (Jean-François),comédie,1779-01-08,1
198,6,Premières Places,Joueur (Le),Regnard (Jean-François),comédie,1779-01-08,57
198,6,Secondes Places,Joueur (Le),Regnard (Jean-François),comédie,1779-01-08,108
198,6,Troisièmes Places,Joueur (Le),Regnard (Jean-François),comédie,1779-01-08,52
198,6,Places de Parterre,Joueur (Le),Regnard (Jean-François),comédie,1779-01-08,358
199,6,Petites Loges,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-08,1
199,6,Premières Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-08,57
199,6,Secondes Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-08,108
199,6,Troisièmes Places,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-08,52
199,6,Places de Parterre,Grondeur (Le),Palaprat (Jean de),comédie,1779-01-08,358
201,6,Premières Loges 4,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,2
201,6,Secondes Loges 2,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,2
201,6,Secondes Loges 3,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,7
201,6,Petites Loges,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,8
201,6,Premières Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,128
201,6,Secondes Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,90
201,6,Troisièmes Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,105
201,6,Places de Parterre,Amour diable (L'),Legrand (Marc-Antoine),comédie,1779-01-09,450
202,6,Secondes Loges 3,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,4
202,6,Petites Loges,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,7
202,6,Premières Places,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,137
202,6,Secondes Places,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,118
202,6,Troisièmes Places,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,103
202,6,Places de Parterre,Amphitryon,Molière (Jean-Baptiste Poquelin dit),comédie,1779-01-10,450
205,6,Secondes Loges 2,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,2
205,6,Secondes Loges 3,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,6
205,6,Petites Loges,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,8
205,6,Premières Places,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,96
205,6,Secondes Places,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,93
205,6,Troisièmes Places,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,100
205,6,Places de Parterre,Fat puni (Le),"Pont-de-Veyle (Antoine de Fériol, comte de)",comédie,1779-01-11,450
207,6,Secondes Loges 3,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,3
207,6,Petites Loges,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,2
207,6,Premières Places,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,56
207,6,Secondes Places,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,93
207,6,Troisièmes Places,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,57
207,6,Places de Parterre,Nouveauté (La),Legrand (Marc-Antoine),comédie,1779-01-13,416
208,6,Premières Places,Dehors trompeurs ou l'Homme du jour (Les),Boissy (Louis de),comédie,1779-01-14,14
208,6,Secondes Places,Dehors trompeurs ou l'Homme du jour (Les),Boissy (Louis de),comédie,1779-01-14,52
208,6,Troisièmes Places,Dehors trompeurs ou l'Homme du jour (Les),Boissy (Louis de),comédie,1779-01-14,13
208,6,Places de Parterre,Dehors trompeurs ou l'Homme du jour (Les),Boissy (Louis de),comédie,1779-01-14,173
209,6,Premières Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1779-01-14,14
209,6,Secondes Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1779-01-14,52
209,6,Troisièmes Places,Retour imprévu (Le),Regnard (Jean-François),comédie,1779-01-14,13
209,6,Places de Parterre,Retour imprévu (Le),Regnard (Jean-François),comédie,1779-01-14,173
210,6,Petites Loges,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),comédie,1779-01-15,2
210,6,Premières Places,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),comédie,1779-01-15,35
210,6,Secondes Places,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),comédie,1779-01-15,97
210,6,Troisièmes Places,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),comédie,1779-01-15,33
210,6,Places de Parterre,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),comédie,1779-01-15,259
211,6,Petites Loges,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1779-01-15,2
211,6,Premières Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1779-01-15,35
211,6,Secondes Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1779-01-15,97
211,6,Troisièmes Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1779-01-15,33
211,6,Places de Parterre,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1779-01-15,259
213,6,Premières Loges 2,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,1
213,6,Premières Loges 4,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,1
213,6,Secondes Loges 2,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,2
213,6,Secondes Loges 3,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,6
213,6,Petites Loges,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,8
213,6,Premières Places,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,153
213,6,Secondes Places,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,93
213,6,Troisièmes Places,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,96
213,6,Places de Parterre,Dédit (Le),Du Fresny (Charles),comédie,1779-01-16,450
217,6,Premières Loges 2,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,1
217,6,Premières Loges 4,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,1
217,6,Secondes Loges 2,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,2
217,6,Secondes Loges 3,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,6
217,6,Troisièmes Loges,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,1
217,6,Petites Loges,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,8
217,6,Premières Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,185
217,6,Secondes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,101
217,6,Troisièmes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,130
217,6,Places de Parterre,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-01,450
218,6,Secondes Loges 2,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,1
218,6,Petites Loges,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,2
218,6,Premières Places,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,32
218,6,Secondes Places,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,124
218,6,Troisièmes Places,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,99
218,6,Places de Parterre,Tartuffe ou l'Imposteur,Molière (Jean-Baptiste Poquelin dit),comédie,1780-01-02,450
219,6,Secondes Loges 2,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,1
219,6,Petites Loges,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,2
219,6,Premières Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,32
219,6,Secondes Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,124
219,6,Troisièmes Places,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,99
219,6,Places de Parterre,Trois cousines (Les),Dancourt (Florent Carton dit),comédie,1780-01-02,450
223,6,Secondes Loges 3,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,4
223,6,Petites Loges,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,8
223,6,Premières Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,130
223,6,Places de Parterre,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,450
223,6,Secondes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,116
223,6,Troisièmes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-03,119
226,6,Petites Loges,Légataire universel (Le),Regnard (Jean-François),comédie,1780-01-04,1
226,6,Premières Places,Légataire universel (Le),Regnard (Jean-François),comédie,1780-01-04,11
226,6,Secondes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1780-01-04,47
226,6,Troisièmes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1780-01-04,24
226,6,Places de Parterre,Légataire universel (Le),Regnard (Jean-François),comédie,1780-01-04,181
227,6,Petites Loges,Aveugle clairvoyant (L'),Legrand (Marc-Antoine),comédie,1780-01-04,1
227,6,Premières Places,Aveugle clairvoyant (L'),Legrand (Marc-Antoine),comédie,1780-01-04,11
227,6,Secondes Places,Aveugle clairvoyant (L'),Legrand (Marc-Antoine),comédie,1780-01-04,47
227,6,Troisièmes Places,Aveugle clairvoyant (L'),Legrand (Marc-Antoine),comédie,1780-01-04,24
227,6,Places de Parterre,Aveugle clairvoyant (L'),Legrand (Marc-Antoine),comédie,1780-01-04,181
229,6,Secondes Loges 3,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,2
229,6,Petites Loges,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,4
229,6,Premières Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,106
229,6,Secondes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,107
229,6,Troisièmes Places,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,62
229,6,Places de Parterre,"Étrennes de l'amitié, de l'amour et de la nature (Les)",Dorvigny,comédie,1780-01-05,450
230,6,Secondes Loges 2,Partie de chasse de Henri IV (La),Collé (Charles),comédie,1780-01-06,1
230,6,Secondes Loges 3,Partie de chasse de Henri IV (La),Collé (Charles),comédie,1780-01-06,5
230,6,Petites Loges,Partie de chasse de Henri IV (La),Collé (Charles),comédie,1780-01-06,4
