Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Headline,Text,Media,Media Credit,Media Caption,MediaThumbnail,Type,Group,Background
1744,12,04,,1744,12,04,,1744-12-04,Quartier d'hiver (Le),Bret (Antoine) ; Godard d'Aucour (Claude) ; Villaret (Claude),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1695,10,15,,1695,10,15,,1695-10-15,Vendanges de Suresnes (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1724,02,19,,1724,02,19,,1724-02-19,Philanthrope ou l'Ami de tout le monde (Le),Legrand (Marc-Antoine),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1747,04,15,,1747,04,15,,1747-04-15,Méchant (Le),Gresset (Jean-Baptiste-Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1760,12,22,,1760,12,22,,1760-12-22,Mœurs du temps (Les),Saurin (Bernard-Joseph),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1760,11,12,,1760,11,12,,1760-11-12,Caliste,Colardeau (Charles-Pierre),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1755,08,20,,1755,08,20,,1755-08-20,Orphelin de la Chine (L'),Voltaire (François-Marie Arouet dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1770,01,13,,1770,01,13,,1770-01-13,Deux amis ou le Négociant de Lyon (Les),Beaumarchais (Pierre-Augustin Caron de),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,drame,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1731,07,17,,1731,07,17,,1731-07-17,Mari curieux (Le),Allainval (Léonor-Jean-Christine Soulas d'),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1689,01,03,,1689,01,03,,1689-01-03,Dame à la mode ou la Suite de la coquette (La),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1745,07,05,,1745,07,05,,1745-07-05,Folie du jour (La),Boissy (Louis de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1705,12,29,,1705,12,29,,1705-12-29,Idoménée,Crébillon père (Prosper Jolyot de Crébillon dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1740,01,08,,1740,01,08,,1740-01-08,Marié sans le savoir (Le),Fagan (Barthélemy-Christophe),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1713,09,11,,1713,09,11,,1713-09-11,Usurier gentilhomme (L'),Legrand (Marc-Antoine),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1751,10,20,,1751,10,20,,1751-10-20,Muet par amour (Le),Alliot,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1705,11,06,,1705,11,06,,1705-11-06,Polydore,Pellegrin (Simon-Joseph),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1741,08,17,,1741,08,17,,1741-08-17,Bal de Passy (Le),Parmentier ,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1741,03,03,,1741,03,03,,1741-03-03,Sage étourdi (Le) ou L'Homme indépendant,Boissy (Louis de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1670,08,01,,1670,08,01,,1670-08-01,Le Désespoir extravagant,Subligny (Adrien-Thomas Perdou de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1721,02,14,,1721,02,14,,1721-02-14,Mariage fait et rompu (Le),Du Fresny (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1791,03,28,,1791,03,28,,1791-03-28,Victimes cloîtrées (Les),Boutet de Monvel (Jacques-Marie),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,drame,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1758,02,27,,1758,02,27,,1758-02-27,Astarbé,Colardeau (Charles-Pierre),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1699,11,27,,1699,11,27,,1699-11-27,Malade sans maladie (La),Du Fresny (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1686,01,31,,1686,01,31,,1686-01-31,Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).,Baron (Michel Boyron dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1763,06,01,,1763,06,01,,1763-06-01,Manie des arts ou la Matinée à la mode (La),Rochon de Chabannes (Marc-Antoine-Jacques),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1687,01,29,,1687,01,29,,1687-01-29,Géta,Péchantrés (Nicolas de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1754,07,08,,1754,07,08,,1754-07-08,Souper (Le),Anonyme,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1791,09,19,,1791,09,19,,1791-09-19,Conciliateur ou l'Homme aimable (Le),Demoustier (Charles-Albert),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1770,07,30,,1770,07,30,,1770-07-30,Veuve du Malabar ou l'Empire des coutumes (La),Le Mierre (Antoine-Marin),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1739,08,06,,1739,08,06,,1739-08-06,Bajazet premier,Pacarony (chevalier de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1756,01,05,,1756,01,05,,1756-01-05,Astyanax,Châteaubrun (Jean-Baptiste Vivien de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1772,03,07,,1772,03,07,,1772-03-07,Druides (Les),Le Blanc de Guillet (Antoine),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1681,02,23,,1681,02,23,,1681-02-23,Pierre Philosophale (La),Corneille (Thomas) ; Donneau de Vizé (Jean),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1783,11,08,,1783,11,08,,1783-11-08,Séducteur (Le),"Bièvre (François-Georges Maréchal, marquis de)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1733,07,18,,1733,07,18,,1733-07-18,Pélopée,Pellegrin (Simon-Joseph),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1750,10,12,,1750,10,12,,1750-10-12,Tribunal de l'amour (Le),Landon (Joseph),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1734,07,05,,1734,07,05,,1734-07-05,Pupille (La),Fagan (Barthélemy-Christophe),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1720,02,15,,1720,02,15,,1720-02-15,Artémire,Voltaire (François-Marie Arouet dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1761,02,18,,1761,02,18,,1761-02-18,Père de famille (Le),Diderot (Denis),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,comédie - drame,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1742,08,23,,1742,08,23,,1742-08-23,Fête d'Auteuil (La) ou la Fausse méprise,Boissy (Louis de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1737,11,22,,1737,11,22,,1737-11-22,Cavalcade (La),Belloy (Pierre Laurent de),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,divertissement,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1763,01,17,,1763,01,17,,1763-01-17,Dupuis et Desronais - Dupuis et des Renais - Dupuis et des Ronais,Collé (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1691,01,05,,1691,01,05,,1691-01-05,Athalie,"Racine (Jean), Moreau (Jean-Baptiste)",http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1767,08,26,,1767,08,26,,1767-08-26,Cosroès,Lefèvre (Pierre-François-Alexandre),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1739,10,14,,1739,10,14,,1739-10-14,Médecin de l'esprit (Le),Guyot de Merville (Michel),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1757,02,28,,1757,02,28,,1757-02-28,Hercule,Renout (Jean-Julien-Constantin),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1772,05,20,,1772,05,20,,1772-05-20,Pierre le cruel,Belloy (Pierre Laurent de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1792,11,21,,1792,11,21,,1792-11-21,Apothéose de Beaurepaire (L'),Lesur (Charles-Louis),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,pièce,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1689,06,10,,1689,06,10,,1689-06-10,Démétrius,"Aubry (Jean-Baptiste Aubry des Carrières, dit)",http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1686,04,26,,1686,04,26,,1686-04-26,Dragonne ou Merlin dragon (La) ou les Dragons (titre alt) ,Desmarres,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1764,09,07,,1764,09,07,,1764-09-07,Cercle ou la Soirée à la mode (Le),Poinsinet (Antoine-Alexandre-Henri),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,comédie épisodique,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1700,08,27,,1700,08,27,,1700-08-27,Esprit de contradiction (L'),Du Fresny (Charles),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1689,07,10,,1689,07,10,,1689-07-10,Répétition (La),Baron (Michel Boyron dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1744,01,08,,1744,01,08,,1744-01-08,Fernand-Cortès,Piron (Alexis),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1707,07,04,,1707,07,04,,1707-07-04,Danaé ou Jupiter Crispin,La Font (Joseph de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1682,02,04,,1682,02,04,,1682-02-04,"Zélonide, princesse de Sparte",Genest (Charles-Claude),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1700,07,13,,1700,07,13,,1700-07-13,Fête de village (La),Desfontaines (François-Georges),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,intermède,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1700,10,18,,1700,10,18,,1700-10-18,Trois cousines (Les),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1712,01,28,,1712,01,28,,1712-01-28,Ingrat (L'),Destouches (Philippe Néricault dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1786,03,10,,1786,03,10,,1786-03-10,Mariage secret (Le),Brousse-Desfaucherets (Jean-Louis),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1682,11,22,,1682,11,22,,1682-11-22,Artaxerce,"Boyer (Claude, abbé)",http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1746,08,06,,1746,08,06,,1746-08-06,Préjugé vaincu (Le),Marivaux (Pierre de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1735,07,13,,1735,07,13,,1735-07-13,Mariage fait par lettre de change (Le),Poisson (Philippe),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1686,05,03,,1686,05,03,,1686-05-03,Merlin la Chaconne,Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1689,12,06,,1689,12,06,,1689-12-06,Débauché (Le),Baron (Michel Boyron dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1740,02,18,,1740,02,18,,1740-02-18,Dehors trompeurs ou l'Homme du jour (Les),Boissy (Louis de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1756,02,23,,1756,02,23,,1756-02-23,Coquette corrigée (La),"La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)",http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1684,05,26,,1684,05,26,,1684-05-26,Mort d'Alexandre (La),Louvet,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1714,02,07,,1714,02,07,,1714-02-07,Xerxès ou Xercès,Crébillon (Prosper Jolyot de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1769,01,01,,1769,01,01,,1769-01-01,Étrennes de l’amour (Les),Cailhava de L'Estandoux (Jean-François),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,comédie-ballet,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1724,09,22,,1724,09,22,,1724-09-22,Assemblée des comédiens (L'),Procope-Couteaux (Michel),http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,prologue,http://culturebox.francetvinfo.fr/sites/default/files/assets/images/2015/02/estivants_2.jpg,,,
1695,06,06,,1695,06,06,,1695-06-06,Gênois (Le),Anonyme,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1697,07,10,,1697,07,10,,1697-07-10,Loterie (La),Dancourt (Florent Carton dit),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1734,11,06,,1734,11,06,,1734-11-06,Petit-maître corrigé (Le),Marivaux (Pierre de),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1786,07,11,,1786,07,11,,1786-07-11,Virginie,La Harpe (Jean François de),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1694,08,01,,1694,08,01,,1694-08-01,Café (Le),Rousseau (Jean-Baptiste),http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,comédie,http://i.f1g.fr/media/figaro/805x453_crop/2015/06/11/XVM3aa11084-1025-11e5-993b-13c3811e2e5c.jpg,,,
1739,07,06,,1739,07,06,,1739-07-06,Thélamire,Lebrun (Denise),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
1704,10,17,,1704,10,17,,1704-10-17,Mort d'Alcide (La),Dancourt (Florent Carton dit),http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,tragédie,http://www.culturekiosque.com/images66/victor_hugo_lecretia1_borgia.jpg,,,
