Id,Author,Title,Genre, Packed Id,Created At,Updated At,Acts,Prose Vers,Prologue,Musique Danse Machine,Expert Validated,Alternative Title,Url,Date De Creation
5154,Anseaume (Louis) ; Marcouville (Pierre-Augustin Lefèvre de Marcouville dit),Le Médecin de l'amour,musique,735,2013-05-02T10:25:04.106358,2013-05-02T10:25:04.106358,1,opéra comique,true,true,,,,
5081,Dancourt (Florent Carton dit),Chevalier à la mode (Le),comédie,707,2013-05-02T10:25:03.497833,2014-09-15T15:07:08.431545,5,prose,true,true,,,,
5087,"Hauteroche (Noël Lebreton, sieur de)",Cocher supposé (Le),comédie,712,2013-05-02T10:25:03.547771,2014-09-19T13:20:48.014319,1,prose,true,true,,,,
5102,Marivaux (Pierre de),Dénouement imprévu (Le),comédie,725,2013-05-02T10:25:03.672885,2014-09-24T01:20:15.140446,1,prose,true,true,true,,,1724-03-06
5091,Cahusac (Louis de),Comte de Warwick (Le),tragédie,715,2013-05-02T10:25:03.581268,2014-12-22T20:48:19.576885,5,vers,true,true,true,,,1742-11-28
5126,Destouches (Philippe Néricault dit),Glorieux (Le),comédie,747,2013-05-02T10:25:03.872871,2015-03-18T20:26:03.299936,5,vers,true,true,true,,,1732-01-18
5080,Dancourt (Florent Carton dit),Charivari (Le),comédie,706,2013-05-02T10:25:03.48952,2014-12-21T09:39:58.21689,1,prose,true,true,true,,,1697-09-19
5106,Regnard (Jean-François),Distrait (Le),comédie,729,2013-05-02T10:25:03.706205,2014-12-21T09:41:09.736119,5,vers,true,true,true,,,1697-12-02
5105,Destouches (Philippe Néricault dit),Dissipateur ou l'Honnête friponne (Le),comédie,728,2013-05-02T10:25:03.697849,2015-03-18T20:26:10.315907,5,vers,true,true,true,,,1753-03-23
5093,Bret (Antoine),Concert (Le),comédie,717,2013-05-02T10:25:03.597795,2014-12-22T21:53:13.221698,1,prose,true,true,true,,,1747-11-16
5107,Du Fresny (Charles),Double veuvage (Le),comédie,730,2013-05-02T10:25:03.714568,2014-12-23T13:40:40.593157,3,prose,true,true,true,,,1702-03-08
5124,Dancourt (Florent Carton dit),Galant jardinier (Le),comédie,745,2013-05-02T10:25:03.856336,2014-12-23T14:44:33.404122,1,prose,true,true,true,,,1704-10-22
5099,Destouches (Philippe Néricault dit),Curieux impertinent (Le),comédie,722,2013-05-02T10:25:03.647803,2015-03-18T20:26:16.491417,5,vers,true,true,true,,,1710-11-17
5129,Bret (Antoine),Jaloux (Le),comédie,749,2013-05-02T10:25:03.898005,2014-12-23T21:27:10.979477,3,vers,true,true,true,,,1755-05-15
5113,Bret (Antoine),Orpheline ou le Faux généreux (L'),comédie,737,2013-05-02T10:25:03.764583,2014-12-27T11:17:59.122399,3,vers,true,true,true,,,1758-01-18
5119,Saint-Foix (Germain-François Poullain de),Financier (Le),comédie,741,2013-05-02T10:25:03.814602,2014-12-27T11:40:11.55629,1,prose,true,true,true,,,1761-07-20
5076,Renout (Jean-Julien-Constantin),Caprice ou l'Épreuve dangereuse (Le),comédie,703,2013-05-02T10:25:03.456198,2014-12-27T11:49:56.795778,3,prose,true,true,true,,,1762-06-28
5070,Dampierre de la Salle,Bienfait rendu ou le Négociant (Le),comédie,697,2013-05-02T10:25:03.406167,2014-12-27T12:03:29.491207,5,vers,true,true,true,,,1763-04-18
5090,La Harpe (Jean François de),Comte de Warwick (Le),tragédie,714,2013-05-02T10:25:03.572909,2014-12-27T12:04:18.068852,5,vers,true,true,true,,,1763-11-07
5074,Goldoni (Carlo),Bourru bienfaisant (Le),comédie,701,2013-05-02T10:25:03.439509,2014-12-27T17:28:18.713036,3,prose,true,true,true,,,1771-11-04
5118,Diderot (Denis),Fils naturel ou les Épreuves de la vertu (Le),drame,740,2013-05-02T10:25:03.806346,2014-12-27T17:31:31.869925,5,prose,true,true,true,,,1771-09-26
5078,Artaud (Jean-Baptiste),Centenaire de Molière (Le),comédie,705,2013-05-02T10:25:03.472739,2014-12-27T17:46:28.281961,1,vers et prose,true,true,true,,,1773-02-18
5077,Dorat (Claude-Joseph),Célibataire (Le),comédie,704,2013-05-02T10:25:03.464416,2014-12-27T18:01:05.43428,5,vers libres,true,true,true,,,1775-09-20
5125,Imbert (Barthélemy),Gâteau des rois (Le),comédie,746,2013-05-02T10:25:03.864554,2014-12-27T18:01:57.253188,1,vers,true,true,true,,,1775-01-06
5082,Dorat (Claude-Joseph),Chevalier français à Londres (Le),comédie,732,2013-05-02T10:25:03.505944,2014-12-27T18:31:53.70747,3,vers,true,true,true,,,1778-11-21
5083,Dorat (Claude-Joseph),Chevalier français à Turin (Le),comédie,708,2013-05-02T10:25:03.514406,2014-12-27T18:33:42.391273,3,vers,true,true,true,,,1778-11-21
5071,Legrand (Marc-Antoine),Bon ami (Le),comédie,698,2013-05-02T10:25:03.414457,2014-12-27T18:54:42.223209,1,prose,true,true,true,,,1780-11-04
5128,Dussieux (Louis),Héros français ou le Siège de Saint-Jean-de-Lone (Les),drame héroïque,748,2013-05-02T10:25:03.889602,2014-12-27T18:57:27.955087,4,prose,true,true,true,,,1780-08-21
5085,Simon-Chauvot,Chirurgien de village (Le),comédie,710,2013-05-02T10:25:03.531181,2014-12-27T19:07:31.71415,1,prose,true,true,true,,,1781-08-10
5132,Imbert (Barthélemy),Jaloux sans amour (Le),comédie,752,2013-05-02T10:25:03.922958,2014-12-27T19:08:15.213333,5,vers libres,true,true,true,,,1781-01-08
5120,Lantier (Étienne François de),Flatteur (Le),comédie,742,2013-05-02T10:25:03.822907,2014-12-27T19:17:36.682943,5,vers libres,true,true,true,,,1782-02-15
5069,Pilhes (Joseph),Bienfait anonyme (Le),comédie,696,2013-05-02T10:25:03.397779,2014-12-27T19:28:51.62886,3,prose,true,true,true,,,1783-10-06
5101,Montanclos (Marie-Émilie de),Déjeuner interrompu (Le),comédie,724,2013-05-02T10:25:03.664495,2014-12-27T19:30:51.146961,2,prose,true,true,true,,,1783-03-17
5116,Vaure (Jacques du) ,Le Faux savant ou l'Amant précepteur ,comédie,734,2013-05-02T10:25:03.789562,2015-10-17T13:17:30.766263,3,prose,true,true,true,,,1728-06-21
5115,Chabanon (Michel Paul Guy de),Faux noble (Le),comédie,738,2013-05-02T10:25:03.781144,2014-12-28T12:05:55.0168,5,vers,true,true,true,,,1788-11-15
5089,Arnaud (François-Thomas-Marie de Baculard d'),Amants malheureux ou le Comte de Comminges (Les),drame,713,2013-05-02T10:25:03.564262,2014-12-28T12:27:29.071523,3,vers,true,true,true,,,1790-05-14
5098,Laujon (Pierre),Couvent ou les Fruits du caractère et de l'éducation (Le),comédie,721,2013-05-02T10:25:03.639472,2014-12-28T12:28:36.721449,1,prose,true,true,true,,,1790-04-16
5095,Demoustier (Charles-Albert),Conciliateur ou l'Homme aimable (Le),comédie,719,2013-05-02T10:25:03.614464,2014-12-28T12:50:12.158282,5,vers,true,true,true,,,1791-09-19
5100,Du Fresny (Charles),Dédit (Le),comédie,723,2013-05-02T10:25:03.656209,2015-01-05T20:50:10.607585,1,vers,true,true,true,,,1719-05-12
5121,La Fontaine (Jean de),Florentin (Le),comédie,743,2013-05-02T10:25:03.831185,2015-04-09T19:24:10.40179,1,vers,true,true,true,,,1685-07-23
5131,Campistron (Jean Galbert de),Jaloux désabusé (Le),comédie,751,2013-05-02T10:25:03.914545,2015-01-06T20:42:52.063574,5,vers,true,true,true,,,1709-12-13
5088,"Pont-de-Veyle (Antoine de Fériol, comte de)",Complaisant (Le),comédie,733,2013-05-02T10:25:03.556058,2015-01-08T21:17:42.255943,5,prose,true,true,true,,,1732-12-29
5130,Rochon de Chabannes (Marc-Antoine-Jacques),Jaloux (Le),comédie,750,2013-05-02T10:25:03.906224,2015-04-09T20:09:07.560225,5,vers libres,true,true,true,,,1784-03-11
5096,Guyot de Merville (Michel),Consentement forcé (Le),comédie,720,2013-05-02T10:25:03.62291,2015-01-10T22:27:03.771851,1,prose,true,true,true,,,1738-08-13
5112,"Pont-de-Veyle (Antoine de Fériol, comte de)",Fat puni (Le),comédie,736,2013-05-02T10:25:03.75623,2015-01-10T22:27:41.302357,1,prose,true,true,true,,,1738-04-14
5072,Dancourt (Florent Carton dit),Bon soldat (Le),comédie,699,2013-05-02T10:25:03.422744,2015-01-21T20:12:51.917225,1,vers,true,true,true,,,1691-10-10
5109,Boissy (Louis de),Duc de Surrey (Le) ou Le Comte de Neuilly,pièce héroïque,731,2013-05-02T10:25:03.731144,2015-04-10T16:02:32.355578,5,vers,true,true,true,,,1746-05-18
5145,Montfleury (Antoine Jacob dit),Mari sans femme (Le),comédie,764,2013-05-02T10:25:04.03131,2014-05-08T20:46:47.968034,5,vers,true,true,true,,,
5149,Molière (Jean-Baptiste Poquelin dit),Mariage forcé (Le),comédie,768,2013-05-02T10:25:04.064721,2014-05-08T20:46:48.060123,1,prose,true,true,true,,,
5158,Corneille (Pierre),Menteur (Le),comédie,775,2013-05-02T10:25:04.139704,2014-05-08T20:46:48.252403,5,vers,true,true,true,,,
5160,Molière (Jean-Baptiste Poquelin dit),Misanthrope (Le),comédie,777,2013-05-02T10:25:04.15636,2014-05-08T20:46:48.291443,5,vers,true,true,true,,,
5165,Pellegrin (Simon-Joseph),Nouveau monde (Le),comédie,782,2013-05-02T10:25:04.197918,2014-09-24T00:47:55.886231,3,vers libres,true,true,true,,,1722-09-11
5181,Poisson (Philippe),Procureur arbitre (Le),comédie,796,2013-05-02T10:25:04.331419,2014-09-24T18:54:04.627039,1,vers,true,true,true,,,1728-02-25
5190,Legrand (Marc-Antoine),Roi de Cocagne (Le),comédie,805,2013-05-02T10:25:04.423374,2015-01-05T21:10:47.551538,3,vers libres,true,true,true,,,1718-12-31
5162,Brueys (David-Augustin de),Muet (Le),comédie,779,2013-05-02T10:25:04.172927,2014-12-17T17:58:06.554776,5,prose,true,true,true,,,1691-06-22
5134,Regnard (Jean-François),Joueur (Le),comédie,754,2013-05-02T10:25:03.939648,2014-12-19T20:34:49.524815,5,vers,true,true,true,,,1696-12-19
5161,Dancourt (Florent Carton dit),Moulin de Javelle (Le),comédie,778,2013-05-02T10:25:04.164617,2014-12-19T20:35:47.567522,1,prose,true,true,true,,,1696-07-07
5185,Dancourt (Florent Carton dit),Retour des officiers (Le),comédie,800,2013-05-02T10:25:04.364713,2014-12-21T09:47:16.119581,1,prose,true,true,true,,,1697-10-19
5144,Dancourt (Florent Carton dit),Mari retrouvé (Le),comédie,763,2013-05-02T10:25:04.02278,2014-12-21T10:15:57.577629,1,prose,true,true,true,,,1698-10-29
5187,Regnard (Jean-François),Retour imprévu (Le),comédie,802,2013-05-02T10:25:04.381424,2014-12-21T14:36:18.399524,1,prose,true,true,true,,,1700-02-11
5192,Boissy (Louis de),Sage étourdi (Le) ou L'Homme indépendant,comédie,807,2013-05-02T10:25:04.439684,2014-12-22T20:38:31.226965,3,vers,true,true,true,,,1741-03-03
5193,Palissot de Montenoy (Charles),Satirique ou l'Homme dangereux (Le),comédie,808,2013-05-02T10:25:04.448022,2014-12-27T19:20:05.426438,3,vers,true,true,true,,,1782-05-10
5156,Boissy (Louis de),Médecin par occasion (Le),comédie,773,2013-05-02T10:25:04.122833,2014-12-22T21:34:57.306332,5,vers,true,true,true,,,1745-03-12
5178,Marivaux (Pierre de),Préjugé vaincu (Le),comédie,794,2013-05-02T10:25:04.306322,2014-12-22T21:42:12.29952,1,prose,true,true,true,,,1746-08-06
5174,Marchadier (Abbé),Plaisir (Le),comédie,790,2013-05-02T10:25:04.272944,2014-12-22T21:52:25.155966,1,vers libres,true,true,true,,,1747-08-03
5153,Gresset (Jean-Baptiste-Louis),Méchant (Le),comédie,771,2013-05-02T10:25:04.097814,2014-12-22T21:54:03.815429,5,vers,true,true,true,,,1747-04-15
5175,Boindin (Nicolas),Port de mer (Le),comédie,791,2013-05-02T10:25:04.281272,2014-12-23T14:45:22.147453,1,prose,true,true,true,,,1704-05-27
5189,Saint-Foix (Germain-François Poullain de),Rival supposé (Le),comédie,804,2013-05-02T10:25:04.397971,2014-12-23T20:31:13.051008,1,prose,true,true,true,,,1749-10-25
5111,Lattaignant de Bainville,Fat (Le) ou Le Suffisant ou Le Petit maître dupé,comédie,788,2013-05-02T10:25:03.747911,2014-12-23T20:47:03.916351,5,vers,true,true,true,,,1751-03-05
5163,Alliot,Muet par amour (Le),comédie,780,2013-05-02T10:25:04.181353,2014-12-23T20:48:04.1973,1,vers,true,true,true,,,1751-10-20
5168,Cérou (Pierre),Père désabusé (Le),comédie,785,2013-05-02T10:25:04.223025,2014-12-27T11:19:07.775605,1,prose,true,true,true,,,1758-07-10
5167,Diderot (Denis),Père de famille (Le),comédie - drame,784,2013-05-02T10:25:04.214595,2014-12-27T11:41:28.63511,5,prose,true,true,true,,,1761-02-18
5133,Bastide (Jean-François de),Jeune homme (Le),comédie,753,2013-05-02T10:25:03.931239,2014-12-27T12:19:34.698344,5,vers,true,true,true,,,1764-05-17
5151,Bret (Antoine),Mariage par dépit (Le),comédie,769,2013-05-02T10:25:04.081401,2014-12-27T12:26:00.397971,3,prose,true,true,true,,,1765-06-13
5173,Sedaine (Michel-Jean),Philosophe sans le savoir (Le),comédie,789,2013-05-02T10:25:04.264603,2014-12-27T12:26:47.01237,5,prose,true,true,true,,,1765-12-02
5142,Chamfort (Sébastien-Roch-Nicolas de),Marchand de Smyrne (Le),comédie,761,2013-05-02T10:25:04.006258,2014-12-27T17:21:31.74191,1,prose,true,true,true,,,1770-01-26
5169,Billardon de Sauvigny (Edme-Louis),Persifleur (Le),comédie,786,2013-05-02T10:25:04.231279,2014-12-27T17:32:43.482225,3,vers,true,true,true,,,1771-02-08
5146,Lemonnier (Pierre-René),Mariage clandestin (Le),comédie,765,2013-05-02T10:25:04.039631,2014-12-27T18:02:41.277087,3,vers libres,true,true,true,,,1775-08-12
5182,Molé (François-René),Quiproquo (Le),comédie,797,2013-05-02T10:25:04.339741,2014-12-27T19:09:15.683441,1,prose,true,true,true,,,1781-09-26
5147,Beaumarchais (Pierre-Augustin Caron de),Mariage de Figaro ou la Folle journée (Le),comédie,766,2013-05-02T10:25:04.047723,2014-12-28T11:34:28.460824,5,prose,true,true,true,,,1784-04-27
5180,Parisau (Pierre-Germain),Prix académique (Le),comédie,795,2013-05-02T10:25:04.323048,2014-12-28T11:56:48.20876,1,vers,true,true,true,,,1787-08-31
5166,Collot d'Herbois,Il y a une bonne justice ou le Paysan magistrat,drame,783,2013-05-02T10:25:04.206339,2014-12-28T12:16:03.483719,5,prose,true,true,true,,,1789-12-07
5135,Aude (Joseph),Journaliste des ombres ou Momus aux Champs-Élysées (Le),pièce héroïque nationale,755,2013-05-02T10:25:03.947765,2014-12-28T12:30:01.386988,1,vers,true,true,true,,,1790-07-14
5188,Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel),Réveil d'Épiménide à Paris (Le),comédie,803,2013-05-02T10:25:04.389634,2014-12-28T12:32:50.589647,1,vers,true,true,true,,,1790-01-01
5143,Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel),Mari directeur ou le Déménagement du couvent (Le),comédie,762,2013-05-02T10:25:04.014656,2014-12-28T12:51:05.967078,1,vers,true,true,true,,,1791-02-25
5157,Destouches (Philippe Néricault dit),Médisant (Le),comédie,774,2013-05-02T10:25:04.131385,2015-03-18T20:25:53.894462,5,vers,true,true,true,,,1715-02-20
5139,Laus de Boissy (Louis de),Maire ou le Pouvoir de la loi (Le),comédie patriotique,759,2013-05-02T10:25:03.981166,2014-12-28T14:04:51.401137,1,prose,true,true,true,,,1793-02-22
5186,Ségur (Joseph-Alexandre-Pierre de),Retour du mari (Le),comédie,801,2013-05-02T10:25:04.373079,2015-03-18T14:32:45.930949,1,vers,true,true,true,,,1792-01-25
5164,La Font (Joseph de),Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.),comédie,781,2013-05-02T10:25:04.189615,2015-03-22T22:01:34.112096,1,vers,true,true,true,,,1710-06-14
5176,Brousse-Desfaucherets (Jean-Louis),Portrait ou le Danger de tout dire (Le),comédie,792,2013-05-02T10:25:04.289631,2015-04-10T16:17:40.425243,1,vers,true,true,true,,,1786-05-13
5136,Regnard (Jean-François),Légataire universel (Le),comédie,756,2013-05-02T10:25:03.956251,2015-01-06T20:50:35.070762,5,vers,true,true,true,,,1708-01-09
5177,La Chaussée (Pierre-Claude),Préjugé à la mode (Le),comédie,793,2013-05-02T10:25:04.297924,2015-01-10T22:01:08.583084,5,vers,true,true,true,,,1735-02-03
5137,Marivaux (Pierre de),Legs (Le),comédie,757,2013-05-02T10:25:03.964587,2015-01-10T22:08:32.831887,1,prose,true,true,true,,,1736-06-11
5152,Brousse-Desfaucherets (Jean-Louis),Mariage secret (Le),comédie,770,2013-05-02T10:25:04.089709,2015-04-10T16:19:01.575592,3,vers,true,true,true,,,1786-03-10
5194,"Bièvre (François-Georges Maréchal, marquis de)",Séducteur (Le),comédie,809,2013-05-02T10:25:04.456299,2015-04-10T16:27:13.820408,5,vers,true,true,true,,,1783-11-08
5141,Dorat (Claude-Joseph),Malheureux imaginaire (Le),comédie,760,2013-05-02T10:25:03.997903,2015-04-10T16:42:18.826063,5,vers,true,true,true,,,1776-12-07
5191,Ducis (Jean-François),Roi Lear (Le),tragédie,806,2013-05-02T10:25:04.431522,2015-04-10T16:44:55.884046,5,vers,true,true,true,,,1783-01-20
5159,Boursault (Edme),Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.),comédie,776,2013-05-02T10:25:04.147817,2015-09-29T17:07:52.081183,5,vers,true,true,true,,,1683-03-05
5230,Marivaux (Pierre de),Épreuve (L'),comédie,787,2013-05-02T10:25:04.789713,2015-04-12T11:53:29.032261,1,prose,true,true,true,,,
5138,La Motte (Antoine Houdar de),Magnifique (Le),comédie,758,2013-05-02T10:25:03.972912,2015-04-10T17:49:11.047612,2,prose,true,true,true,,,1731-05-11
5217,Molière (Jean-Baptiste Poquelin dit),École des femmes (L'),comédie,827,2013-05-02T10:25:04.648141,2014-05-08T20:46:49.526845,5,prose,true,true,true,,,
5218,Molière (Jean-Baptiste Poquelin dit),École des maris (L'),comédie,828,2013-05-02T10:25:04.656482,2014-05-08T20:46:49.54215,3,prose,true,true,true,,,
5269,Molière (Jean-Baptiste Poquelin dit) ,Les Fâcheux,comédie-ballet,843,2013-05-02T10:25:05.114614,2013-05-02T10:25:05.114614,3,vers,true,true,,,,
5252,Quinault (Philippe),Coups de l'amour et de la fortune (Les),tragi-comédie,861,2013-05-02T10:25:04.972968,2014-05-08T20:46:50.283261,5,vers,true,true,true,,,
5200,Legrand (Marc-Antoine),Le Temps passé ou le Triomphe du temps passé (Le),comédie,814,2013-05-02T10:25:04.506293,2015-04-09T19:40:01.26272,1,prose,true,true,true,,,1724-10-18
5207,Dancourt (Florent Carton dit),Tuteur amoureux (Le) ou Le Tuteur,comédie,841,2013-05-02T10:25:04.564735,2014-08-23T13:05:50.586132,1,prose,true,true,true,,,
5199,Destouches (Philippe Néricault dit),Tambour nocturne ou le Mari devin (Le),comédie,813,2013-05-02T10:25:04.497967,2015-03-18T20:25:47.164861,5,prose,true,true,true,,,1762-10-16
5203,Legrand (Marc-Antoine),Triomphe du temps (Le),divertissement comique,817,2013-05-02T10:25:04.531308,2014-09-24T01:21:05.216071,3,prose,true,true,true,,,1724-10-18
5221,Piron (Alexis),École des pères ou les Fils ingrats (L'),comédie,831,2013-05-02T10:25:04.681313,2014-09-24T18:51:36.233107,5,vers,true,true,true,,,1728-10-21
5245,Dancourt (Florent Carton dit),Bourgeoises à la mode (Les),comédie,855,2013-05-02T10:25:04.914661,2014-12-17T21:25:43.510483,5,prose,true,true,true,,,1692-11-15
5206,Dancourt (Florent Carton dit),Tuteur amoureux (Le) ou Le Tuteur,comédie,819,2013-05-02T10:25:04.556375,2014-12-18T19:48:43.540247,1,prose,true,true,true,,,1695-07-13
5229,Boissy (Louis de),Époux par supercherie (L'),comédie,838,2013-05-02T10:25:04.783558,2014-12-22T21:17:12.389381,2,vers,true,true,true,,,1744-03-09
5219,La Chaussée (Pierre-Claude),École des mères (L'),comédie,829,2013-05-02T10:25:04.664718,2014-12-22T21:16:43.666344,5,vers,true,true,true,,,1744-04-27
5213,Bret (Antoine),École amoureuse (L'),comédie,824,2013-05-02T10:25:04.614811,2014-12-22T21:48:25.722722,1,vers libres,true,true,true,,,1747-09-11
5250,Simon (Claude-François),Confidences réciproques (Les),comédie,859,2013-05-02T10:25:04.956322,2014-12-22T21:51:56.712566,1,vers libres,true,true,true,,,1747-08-03
5239,Du Bocage (Anne-Marie),Amazones (Les),tragédie,850,2013-05-02T10:25:04.864563,2014-12-23T20:32:32.643644,5,vers,true,true,true,,,1749-07-24
5202,Landon (Joseph),Tribunal de l'amour (Le),comédie,816,2013-05-02T10:25:04.523084,2014-12-23T20:42:58.804538,1,vers libres,true,true,true,,,1750-10-12
5205,Crébillon (Prosper Jolyot de),Triumvirat ou la Mort de Cicéron (Le),tragédie,840,2013-05-02T10:25:04.547934,2014-12-23T21:19:00.941893,5,vers,true,true,true,,,1754-12-23
5235,Patu (Claude-Pierre) ; Portelance (Michel),Adieux du goût (Les),comédie,845,2013-05-02T10:25:04.831244,2014-12-23T21:20:04.721832,1,vers libres,true,true,true,,,1754-02-13
5228,La Place (Pierre-Antoine de),Épouse à la mode (L'),comédie,837,2013-05-02T10:25:04.7398,2014-12-27T11:30:09.575359,3,vers,true,true,true,,,1760-10-25
5172,Destouches (Philippe Néricault dit),Philosophe marié ou le Mari honteux de l'être (Le),comédie,839,2013-05-02T10:25:04.256244,2015-04-09T19:10:47.350685,5,vers,true,true,true,,,1727-02-15
5256,Dancourt (Louis Hurtaut),Deux amis (Les),comédie bouffonne,863,2013-05-02T10:25:05.006296,2014-12-27T11:54:35.451369,3,prose,true,true,true,,,1762-08-09
5233,Bret (Antoine),Épreuve indiscrète (L'),comédie,844,2013-05-02T10:25:04.814565,2014-12-27T12:14:32.031925,2,vers,true,true,true,,,1764-01-30
5196,Belloy (Pierre Laurent de),Siège de Calais (Le),tragédie,810,2013-05-02T10:25:04.473065,2014-12-27T12:27:47.529263,5,vers,true,true,true,,,1765-02-13
5208,Cailhava de L'Estandoux (Jean-François),Tuteur dupé (Le) ou La Maison à deux portes,comédie,842,2013-05-02T10:25:04.572998,2014-12-27T12:28:30.605363,5,prose,true,true,true,,,1765-09-30
5257,Beaumarchais (Pierre-Augustin Caron de),Deux amis ou le Négociant de Lyon (Les),drame,864,2013-05-02T10:25:05.01464,2014-12-27T17:22:13.934286,5,prose,true,true,true,,,1770-01-13
5238,"Saint-Chamond (Claire-Marie Mazarelli, marquise de)",Amants sans le savoir (Les),comédie,849,2013-05-02T10:25:04.856239,2014-12-27T17:33:33.094166,3,prose,true,true,true,,,1771-07-06
5249,Bauvin (Jean-Grégoire),Chérusques (Les),tragédie,858,2013-05-02T10:25:04.947988,2014-12-27T17:35:15.985671,5,vers,true,true,true,,,1772-09-26
5212,Dudoyer de Gastels (Gérard),Vindicatif (Le),drame,823,2013-05-02T10:25:04.60646,2014-12-27T17:55:31.307332,5,vers libres,true,true,true,,,1774-07-02
5242,Peyraud de Beaussol,Arsacides (Les),tragédie,852,2013-05-02T10:25:04.889669,2014-12-27T18:03:23.438815,6,vers,true,true,true,,,1775-07-26
5220,Fenouillot de Falbaire de Quingey (Charles-Georges),École des moeurs ou les Suites du libertinage (L'),drame,830,2013-05-02T10:25:04.673014,2014-12-27T18:08:21.457013,5,vers,true,true,true,,,1776-05-13
5244,La Harpe (Jean François de),Barmécides (Les),tragédie,854,2013-05-02T10:25:04.906344,2014-12-27T18:34:02.67963,5,vers,true,true,true,,,1778-07-11
5223,Palissot de Montenoy (Charles),Courtisanes ou l'Écueil des mœurs (Les),comédie,833,2013-05-02T10:25:04.69812,2014-12-27T19:16:03.912324,3,vers,true,true,true,,,1782-07-26
5211,Dubuisson (Pierre-Ulric),Vieux garçon (Le),comédie,822,2013-05-02T10:25:04.59803,2014-12-27T19:21:12.049508,5,vers,true,true,true,,,1782-12-16
5236,Beaugeard (Jean-Simon Férréol),Amants espagnols (Les),comédie,847,2013-05-02T10:25:04.839589,2014-12-27T19:21:50.93226,5,prose,true,true,true,,,1782-10-23
5243,Vigée (Louis-Jean-Baptiste-Étienne),Aveux difficiles (Les),comédie,853,2013-05-02T10:25:04.897998,2014-12-27T19:31:40.207931,1,vers,true,true,true,,,1783-02-24
5251,Lantier (Étienne François de),Coquettes rivales (Les),comédie,860,2013-05-02T10:25:04.964641,2014-12-28T11:48:47.390621,5,vers,true,true,true,,,1786-02-06
5222,Pieyre (Alexandre),École des pères (L'),comédie,832,2013-05-02T10:25:04.68977,2014-12-28T11:54:19.171136,5,vers,true,true,true,,,1787-06-01
5241,Pieyre (Alexandre),Amis à l'épreuve (Les),comédie,851,2013-05-02T10:25:04.881341,2014-12-28T11:57:35.001239,1,vers croisés,true,true,true,,,1787-07-19
5227,Vigée (Louis-Jean-Baptiste-Étienne),Entrevue (L'),comédie,836,2013-05-02T10:25:04.731383,2014-12-28T12:01:10.964385,1,vers,true,true,true,,,1788-12-06
5198,André-Murville (Pierre-Nicolas),Souper magique ou les Deux siècles (Le),comédie épisodique,812,2013-05-02T10:25:04.489636,2014-12-28T12:34:04.957287,1,vers,true,true,true,,,1790-02-11
5201,Desfontaines (François-Georges),Tombeau de Desilles (Le),pièce,815,2013-05-02T10:25:04.514737,2014-12-28T12:35:39.377715,1,prose,true,true,true,,,1790-12-03
5254,Laya (Jean-Louis),Dangers de l'opinion (Les),drame,862,2013-05-02T10:25:04.98964,2014-12-28T12:36:18.609599,5,vers,true,true,true,,,1790-01-19
5210,Collin d'Harleville (Jean-François),Vieux célibataire (Le),comédie,821,2013-05-02T10:25:04.589705,2014-12-28T13:52:28.163373,5,vers,true,true,true,,,1792-02-24
5234,Legrand (Marc-Antoine),Épreuve réciproque (L'),comédie,846,2013-05-02T10:25:04.822916,2015-01-06T20:22:33.766979,1,prose,true,true,true,,,1711-10-06
5215,La Chaussée (Pierre-Claude),École des amis (L'),comédie,825,2013-05-02T10:25:04.631369,2015-01-10T22:19:17.081074,5,vers,true,true,true,,,1737-02-25
5204,Destouches (Philippe Néricault dit),Triple mariage (Le),comédie,818,2013-05-02T10:25:04.539618,2015-03-18T20:25:42.093942,1,prose,true,true,true,,,1716-07-07
5225,Cailhava de L'Estandoux (Jean-François),Égoïsme (L'),comédie,835,2013-05-02T10:25:04.714682,2015-04-10T16:14:49.538444,5,vers,true,true,true,,,1777-06-19
5258,Dubois de Rochefort (Guillaume),Deux frères (Les),comédie,865,2013-05-02T10:25:05.022975,2015-04-10T16:43:51.851248,5,vers,true,true,true,,,1785-04-12
5246,La Harpe (Jean François de),Brames (Les),tragédie,856,2013-05-02T10:25:04.922981,2015-04-10T16:55:59.868312,5,vers,true,true,true,,,1783-12-15
5209,La Place (Pierre-Antoine de),Veuvage trompeur (Le),comédie,820,2013-05-02T10:25:04.581317,2015-04-10T16:59:37.828365,3,vers,true,true,true,,,1777-05-07
5276,Molière (Jean-Baptiste Poquelin dit),Femmes savantes (Les),comédie,880,2013-05-02T10:25:05.173009,2014-05-08T20:46:50.928107,5,vers,true,true,true,,,
5278,Molière (Jean-Baptiste Poquelin dit),Fourberies de Scapin (Les),comédie,883,2013-05-02T10:25:05.189665,2014-05-08T20:46:50.978178,3,prose,true,true,true,,,
5335,Corneille (Thomas),L'inconnu,comédie,897,2013-05-02T10:25:05.664762,2013-05-02T10:25:05.664762,5,vers,true,true,,,,
5295,Molière (Jean-Baptiste Poquelin dit),Précieuses ridicules (Les),comédie,899,2013-05-02T10:25:05.331318,2014-05-08T20:46:51.381776,1,prose,true,true,true,,,
